Eviction ID,Address,City,State,Eviction Notice Source Zipcode,Year,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Supervisor District,Neighborhoods - Analysis Boundaries,Longitude,Latitude
M141737,4200 Block Of Mission  Street,San Francisco,CA,94112,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Outer Mission,-122.4305819,37.72959681
M150312,4200 Block Of Mission  Street,San Francisco,CA,94112,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Outer Mission,-122.4305819,37.72959681
M152687,4200 Block Of Mission  Street,San Francisco,CA,94112,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Outer Mission,-122.4305819,37.72959681
M181516,4200 Block Of Mission  Street,San Francisco,CA,94112,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Outer Mission,-122.4305819,37.72959681
M181509,4200 Block Of Mission  Street,San Francisco,CA,94112,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Outer Mission,-122.4305819,37.72959681
M190068,4200 Block Of Mission  Street,San Francisco,CA,94112,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Outer Mission,-122.4305819,37.72959681
M163730,400 Block Of Naples  Street,San Francisco,CA,94112,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,Excelsior,-122.4305563,37.72159823
M161328,400 Block Of Naples  Street,San Francisco,CA,94112,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,Excelsior,-122.4305563,37.72159823
M120083,400 Block Of Sanchez  Street,San Francisco,CA,94114,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4305429,37.76155911
M131564,400 Block Of Sanchez  Street,San Francisco,CA,94114,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4305429,37.76155911
M142644,46100 Block Of Sanchez  Street,San Francisco,CA,94114,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4305429,37.76155911
M142754,1600 Block Of Chestnut  Street,San Francisco,CA,94123,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4305,37.80160366
M111417,3400 Block Of 16th  Street,San Francisco,CA,94114,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,Castro/Upper Market,-122.4304948,37.76434186
M120796,3400 Block Of 16th  Street,San Francisco,CA,94114,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4304948,37.76434186
M151123,3400 Block Of 16th  Street,San Francisco,CA,94114,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4304948,37.76434186
M141925,0 Block Of Admiral  Avenue,San Francisco,CA,94112,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Outer Mission,-122.4304926,37.73012424
M122315,1600 Block Of Chestnut  Street,San Francisco,CA,94123,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4304781,37.80149519
M132080,1600 Block Of Chestnut  Street,San Francisco,CA,94123,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4304781,37.80149519
M142753,1600 Block Of Chestnut  Street,San Francisco,CA,94123,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4304781,37.80149519
M152510,1600 Block Of Chestnut  Street,San Francisco,CA,94123,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4304781,37.80149519
M152029,1600 Block Of Chestnut  Street,San Francisco,CA,94123,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4304781,37.80149519
M153265,1600 Block Of Chestnut  Street,San Francisco,CA,94123,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4304781,37.80149519
M152512,1600 Block Of Chestnut  Street,San Francisco,CA,94123,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4304781,37.80149519
M110050,300 Block Of Fillmore  Street,San Francisco,CA,94117,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4304632,37.77258279
M140870,300 Block Of Fillmore  Street,San Francisco,CA,94117,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4304632,37.77258279
M142682,300 Block Of Fillmore  Street,San Francisco,CA,94117,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,Hayes Valley,-122.4304632,37.77258279
M140946,300 Block Of Fillmore  Street,San Francisco,CA,94117,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4304632,37.77258279
M140871,300 Block Of Fillmore  Street,San Francisco,CA,94117,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4304632,37.77258279
M140947,300 Block Of Fillmore  Street,San Francisco,CA,94117,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4304632,37.77258279
M142681,300 Block Of Fillmore  Street,San Francisco,CA,94117,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4304632,37.77258279
M142733,300 Block Of Fillmore  Street,San Francisco,CA,94117,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4304632,37.77258279
M110738,4000 Block Of 26th  Street,San Francisco,CA,94131,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,Noe Valley,-122.4304568,37.74835065
M132282,4000 Block Of 26th  Street,San Francisco,CA,94131,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Noe Valley,-122.4304568,37.74835065
M132251,4000 Block Of 26th  Street,San Francisco,CA,94131,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Noe Valley,-122.4304568,37.74835065
M140555,4000 Block Of 26th  Street,San Francisco,CA,94131,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Noe Valley,-122.4304568,37.74835065
M180685,2100 Block Of Jackson  Street,San Francisco,CA,94115,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4304551,37.79304778
M162039,4000 Block Of 26th  Street,San Francisco,CA,94131,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4304464,37.7482411
M150072,2100 Block Of Jackson  Street,San Francisco,CA,94115,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4304331,37.79293934
M161846,800 Block Of Russia  Avenue,San Francisco,CA,94112,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4304137,37.71829183
M180171,800 Block Of Russia  Avenue,San Francisco,CA,94112,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4304137,37.71829183
M181044,800 Block Of Russia  Avenue,San Francisco,CA,94112,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,Excelsior,-122.4304137,37.71829183
M110184,800 Block Of Hayes  Street,San Francisco,CA,94117,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4303873,37.77599355
M110947,800 Block Of Hayes  Street,San Francisco,CA,94117,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4303653,37.77588509
M162453,800 Block Of Russia  Avenue,San Francisco,CA,94112,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4303424,37.71838594
M181961,800 Block Of Russia  Avenue,San Francisco,CA,94112,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4303424,37.71838594
M190104,800 Block Of Russia  Avenue,San Francisco,CA,94112,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4303424,37.71838594
M140983,1900 Block Of Buchanan  Street,San Francisco,CA,94115,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Pacific Heights,-122.4303305,37.78789587
M141958,1900 Block Of Buchanan  Street,San Francisco,CA,94115,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Pacific Heights,-122.4303305,37.78789587
M191102,1900 Block Of Buchanan  Street,San Francisco,CA,94115,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Pacific Heights,-122.4303305,37.78789587
M191193,1900 Block Of Buchanan  Street,San Francisco,CA,94115,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Pacific Heights,-122.4303305,37.78789587
M173101,300 Block Of Edinburgh  Street,San Francisco,CA,94112,2017,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4303019,37.7235921
M170151,400 Block Of 27th  Street,San Francisco,CA,94131,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M171822,400 Block Of 27th  Street,San Francisco,CA,94131,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M170152,400 Block Of 27th  Street,San Francisco,CA,94131,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M170150,400 Block Of 27th  Street,San Francisco,CA,94131,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M170149,400 Block Of 27th  Street,San Francisco,CA,94131,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M170153,400 Block Of 27th  Street,San Francisco,CA,94131,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M181977,400 Block Of 27th  Street,San Francisco,CA,94131,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M181978,400 Block Of 27th  Street,San Francisco,CA,94131,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M181526,400 Block Of 27th  Street,San Francisco,CA,94131,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M181976,400 Block Of 27th  Street,San Francisco,CA,94131,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M181524,400 Block Of 27th  Street,San Francisco,CA,94131,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M181525,400 Block Of 27th  Street,San Francisco,CA,94131,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M181975,400 Block Of 27th  Street,San Francisco,CA,94131,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M181527,400 Block Of 27th  Street,San Francisco,CA,94131,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4302975,37.74664161
M191018,800 Block Of Fulton  Street,San Francisco,CA,94117,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4302702,37.77781015
M131904,1700 Block Of Lombard  Street,San Francisco,CA,94123,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4302693,37.80045718
M111407,2200 Block Of Washington  Street,San Francisco,CA,94115,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4302587,37.79205844
M111782,2200 Block Of Washington  Street,San Francisco,CA,94115,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4302587,37.79205844
M111408,2200 Block Of Washington  Street,San Francisco,CA,94115,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4302587,37.79205844
M130650,2200 Block Of Washington  Street,San Francisco,CA,94115,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4302587,37.79205844
M132400,2200 Block Of Washington  Street,San Francisco,CA,94115,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4302587,37.79205844
M142401,2200 Block Of Washington  Street,San Francisco,CA,94115,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4302587,37.79205844
M142561,2200 Block Of Washington  Street,San Francisco,CA,94115,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4302587,37.79205844
M142158,2200 Block Of Washington  Street,San Francisco,CA,94115,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4302587,37.79205844
M121697,700 Block Of Sanchez  Street,San Francisco,CA,94114,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,Castro/Upper Market,-122.4302338,37.756873
M131318,0 Block Of Belcher  Street,San Francisco,CA,94114,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4302334,37.76852302
M132602,0 Block Of Belcher  Street,San Francisco,CA,94114,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4302334,37.76852302
M131315,0 Block Of Belcher  Street,San Francisco,CA,94114,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4302334,37.76852302
M132600,0 Block Of Belcher  Street,San Francisco,CA,94114,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4302334,37.76852302
M132601,0 Block Of Belcher  Street,San Francisco,CA,94114,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4302334,37.76852302
M131317,0 Block Of Belcher  Street,San Francisco,CA,94114,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4302334,37.76852302
M131316,0 Block Of Belcher  Street,San Francisco,CA,94114,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4302334,37.76852302
M132599,0 Block Of Belcher  Street,San Francisco,CA,94114,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4302334,37.76852302
M130021,1900 Block Of Buchanan  Street,San Francisco,CA,94115,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Pacific Heights,-122.4301938,37.78791327
M160885,100 Block Of Fillmore  Street,San Francisco,CA,94117,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4301888,37.77046747
M151087,300 Block Of Edinburgh  Street,San Francisco,CA,94112,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4301834,37.72353546
M140984,300 Block Of 28th  Street,San Francisco,CA,94131,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Noe Valley,-122.4301518,37.74515347
M151327,300 Block Of 28th  Street,San Francisco,CA,94131,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,Noe Valley,-122.4301518,37.74515347
M142721,0 Block Of Cayuga  Avenue,San Francisco,CA,94112,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Outer Mission,-122.4301497,37.73129547
M172513,0 Block Of Cayuga  Avenue,San Francisco,CA,94112,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Outer Mission,-122.4301497,37.73129547
M190555,500 Block Of Athens  Street,San Francisco,CA,94112,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,Excelsior,-122.4301293,37.71928199
M170515,2200 Block Of Clay  Street,San Francisco,CA,94115,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.430103,37.79128831
M181691,1800 Block Of Greenwich  Street,San Francisco,CA,94123,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4301017,37.79962933
M141488,300 Block Of Valley  Street,San Francisco,CA,94131,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,Noe Valley,-122.430075,37.74435069
M170474,100 Block Of Fillmore  Street,San Francisco,CA,94117,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,Hayes Valley,-122.4300522,37.77048479
M153368,3300 Block Of Octavia  Street,San Francisco,CA,94123,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4300185,37.80304184
M181927,2600 Block Of Laguna  Street,San Francisco,CA,94123,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4300177,37.79538292
M141339,400 Block Of Excelsior  Avenue,San Francisco,CA,94112,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.430017,37.72458133
M142229,600 Block Of Oak  Street,San Francisco,CA,94117,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4300125,37.77413121
M142257,600 Block Of Oak  Street,San Francisco,CA,94117,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4300125,37.77413121
M141840,300 Block Of Silver  Avenue,San Francisco,CA,94112,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4299941,37.72859929
M140451,300 Block Of Silver  Avenue,San Francisco,CA,94112,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4299941,37.72859929
M153305,300 Block Of Silver  Avenue,San Francisco,CA,94112,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,Excelsior,-122.4299941,37.72859929
M142576,600 Block Of Oak  Street,San Francisco,CA,94117,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4299906,37.77402274
M140541,600 Block Of Oak  Street,San Francisco,CA,94117,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,Hayes Valley,-122.4299906,37.77402274
M172417,600 Block Of Oak  Street,San Francisco,CA,94117,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4299906,37.77402274
M170508,600 Block Of Oak  Street,San Francisco,CA,94117,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4299906,37.77402274
M142300,3400 Block Of 16th  Street,San Francisco,CA,94114,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4299495,37.76448502
M142456,1700 Block Of Buchanan  Street,San Francisco,CA,94115,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Japantown,-122.429949,37.78602487
M160189,1800 Block Of Filbert  Street,San Francisco,CA,94123,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Marina,-122.4299357,37.79880717
M111039,200 Block Of Madrid  Street,San Francisco,CA,94112,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.429926,37.72553163
M111871,200 Block Of Madrid  Street,San Francisco,CA,94112,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.429926,37.72553163
M181283,300 Block Of Day  Street,San Francisco,CA,94131,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Noe Valley,-122.4299192,37.74275236
M181285,300 Block Of Day  Street,San Francisco,CA,94131,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Noe Valley,-122.4299192,37.74275236
M141013,0 Block Of Sharon  Street,San Francisco,CA,94114,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4299173,37.76524774
M142325,0 Block Of Sharon  Street,San Francisco,CA,94114,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Castro/Upper Market,-122.4299173,37.76524774
M170464,700 Block Of Webster  Street,San Francisco,CA,94117,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,Hayes Valley,-122.4299168,37.77743379
M171568,300 Block Of Day  Street,San Francisco,CA,94131,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Noe Valley,-122.4299087,37.74264282
M171918,2200 Block Of Sacramento  Street,San Francisco,CA,94115,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4299037,37.79030154
M172128,2200 Block Of Sacramento  Street,San Francisco,CA,94115,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4299037,37.79030154
M182344,2200 Block Of Sacramento  Street,San Francisco,CA,94115,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4299037,37.79030154
M182346,2200 Block Of Sacramento  Street,San Francisco,CA,94115,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4299037,37.79030154
M182343,2200 Block Of Sacramento  Street,San Francisco,CA,94115,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4299037,37.79030154
M182347,2200 Block Of Sacramento  Street,San Francisco,CA,94115,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4299037,37.79030154
M182345,2200 Block Of Sacramento  Street,San Francisco,CA,94115,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Pacific Heights,-122.4299037,37.79030154
M111839,400 Block Of Vienna  Street,San Francisco,CA,94112,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4298902,37.72128004
M142182,3300 Block Of Octavia  Street,San Francisco,CA,94123,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4298819,37.8030593
M162740,3300 Block Of Octavia  Street,San Francisco,CA,94123,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4298819,37.8030593
M172650,3300 Block Of Octavia  Street,San Francisco,CA,94123,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4298819,37.8030593
M152960,300 Block Of Bosworth  Street,San Francisco,CA,94112,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Outer Mission,-122.4298419,37.73329842
M170591,300 Block Of Bosworth  Street,San Francisco,CA,94112,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Outer Mission,-122.4298419,37.73329842
M183159,300 Block Of Bosworth  Street,San Francisco,CA,94112,2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Outer Mission,-122.4298419,37.73329842
M160553,1000 Block Of Sanchez  Street,San Francisco,CA,94114,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,Noe Valley,-122.4298385,37.75275606
M161286,3200 Block Of Octavia  Street,San Francisco,CA,94123,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4298295,37.80210989
M161274,3200 Block Of Octavia  Street,San Francisco,CA,94123,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4298295,37.80210989
M161572,3200 Block Of Octavia  Street,San Francisco,CA,94123,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Marina,-122.4298295,37.80210989
M131685,100 Block Of Bemis  Street,San Francisco,CA,94131,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Glen Park,-122.4298278,37.73767905
M110389,200 Block Of Madrid  Street,San Francisco,CA,94112,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,Excelsior,-122.4298073,37.72547521
M111095,200 Block Of Madrid  Street,San Francisco,CA,94112,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Excelsior,-122.4298073,37.72547521
M141354,500 Block Of Page  Street,San Francisco,CA,94117,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4297986,37.77308932
M152308,500 Block Of Page  Street,San Francisco,CA,94117,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4297986,37.77308932
M152307,500 Block Of Page  Street,San Francisco,CA,94117,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4297986,37.77308932
M120266,4100 Block Of Mission  Street,San Francisco,CA,94110,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Outer Mission,-122.4297938,37.73038988
M161679,600 Block Of Webster  Street,San Francisco,CA,94117,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Hayes Valley,-122.4297854,37.77673126
M111731,900 Block Of Sanchez  Street,San Francisco,CA,94114,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,Noe Valley,-122.4297771,37.75356185
M111514,1000 Block Of Sanchez  Street,San Francisco,CA,94114,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Noe Valley,-122.429764,37.75196244
